"datasetName","basisOfRecord","sample_processed","recordedBy","occurrenceRemarks","date_setup","date_collect","eventID","fieldNumber","SC","samplingProtocol","eventRemarks","site","trap","geodeticDatum","latitude","longitude","gps_uncertainty","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","identifiedBy","dung_type","Bubas bison","Digitonthophagus gazella","Euoniticellus africanus","Euoniticellus fulvus","Euoniticellus intermedius","Euoniticellus pallipes","Geotrupes spiniger","Hamonthophagus depressus","Liatongus militaris","Onitis alexis","Onthophagus binodis","Onitis caffer","Onitis viridulus","Onitis pecuarius","Onthophagus taurus","Onitis aygulus","Sisyphus rubrus","Sisyphus spinipes"
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-10-10 09:35:00,2019-10-11 07:48:00,"TC-00687_SC-01286_129766_129996","TC-00687","SC-01286","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888638,147.442965,41.72100067,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-10-10 09:43:00,2019-10-11 08:02:00,"TC-00688_SC-01285_129769_129997","TC-00688","SC-01285","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8860146,147.4489287,3.924999952,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-10-31 07:31:00,2019-11-01 06:04:00,"TC-00693_SC-01289_135505_135858","TC-00693","SC-01289","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.886606,147.4222014,6,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,4,0,0,0,0,0,0,12,0,0,0,34,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-10-31 07:37:00,2019-11-01 06:15:00,"TC-00694_SC-01290_135508_135859","TC-00694","SC-01290","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8882022,147.4347228,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,13,0,0,0,0,0,0,1,0,0,0,29,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-10-31 07:44:00,2019-11-01 06:30:00,"TC-00695_SC-01292_135511_135860","TC-00695","SC-01292","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888709,147.4429739,5.902999878,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,143,0,0,0,0,0,0,38,0,0,0,201,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-10-31 07:52:00,2019-11-01 06:41:00,"TC-00696_SC-01291_135515_135862","TC-00696","SC-01291","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8860568,147.4489162,6,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,31,0,0,0,0,0,0,6,0,0,0,153,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-12-13 07:00:00,2019-12-14 09:35:00,"TC-00745_SC-01379_149905_150180","TC-00745","SC-01379","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.8865722,147.4222545,4,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,21,0,0,0,0,0,0,3,0,0,0,9,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-12-13 07:06:00,2019-12-14 09:45:00,"TC-00746_SC-01383_149906_150183","TC-00746","SC-01383","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881982,147.4347388,5.631999969,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-12-13 07:11:00,2019-12-14 09:55:00,"TC-00747_SC-01387_149907_150186","TC-00747","SC-01387","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888402,147.4429662,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2019-12-13 07:16:00,2019-12-14 10:02:00,"TC-00748_SC-01391_149909_150187","TC-00748","SC-01391","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8860013,147.4489416,10,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,29,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-01-15 07:40:00,2020-01-16 08:21:00,"TC-00761_SC-01358_157740_158233","TC-00761","SC-01358","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.886578,147.4222337,7.247000217,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,529,0,0,0,0,0,0,61,0,0,0,415,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-01-15 07:48:00,2020-01-16 08:43:00,"TC-00762_SC-01362_157743_158256","TC-00762","SC-01362","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8882149,147.4347131,4.974999905,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,393,0,0,0,0,0,0,10,0,0,0,226,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-01-15 07:56:00,2020-01-16 08:54:00,"TC-00763_SC-01366_157749_158269","TC-00763","SC-01366","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888518,147.4430076,9,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,623,0,0,0,0,0,0,9,0,0,0,133,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-01-15 08:03:00,2020-01-16 09:02:00,"TC-00764_SC-01370_157753_158278","TC-00764","SC-01370","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8860473,147.4489618,10.14400005,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,198,0,0,0,0,0,0,5,0,0,0,147,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-02-03 08:55:00,2020-02-04 08:58:00,"TC-00773_SC-01365_163467_163967","TC-00773","SC-01365","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.8865786,147.4222326,4.146999836,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,1,0,0,0,0,0,0,4,0,0,0,3,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-02-03 09:02:00,2020-02-04 09:15:00,"TC-00774_SC-01369_163479_163999","TC-00774","SC-01369","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881722,147.4347106,3.944000006,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,8,0,0,0,0,0,0,13,0,0,0,32,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-03-12 08:56:00,2020-03-13 09:19:00,"TC-00811_SC-01419_176460_176903","TC-00811","SC-01419","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.886589,147.4221884,4,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,13,0,0,0,0,0,0,29,0,0,0,69,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-03-12 09:03:00,2020-03-13 09:01:00,"TC-00812_SC-01423_176473_176883","TC-00812","SC-01423","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.888199,147.434759,29.12100029,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,12,0,0,0,0,0,0,27,0,0,0,27,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-03-12 09:14:00,2020-03-13 09:12:00,"TC-00813_SC-01427_176484_176893","TC-00813","SC-01427","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888272,147.4430008,81.59600067,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,10,0,0,0,0,0,0,9,0,0,0,35,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-03-30 11:14:00,2020-03-31 12:12:00,"TC-00818_SC-01400_183366_183973","TC-00818","SC-01400","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.8866283,147.4221885,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,6,0,0,0,0,0,0,92,0,0,0,524,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-03-30 11:21:00,2020-03-31 12:29:00,"TC-00819_SC-01404_183377_183992","TC-00819","SC-01404","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8882469,147.4347415,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,3,0,0,0,0,0,0,42,0,0,0,354,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-03-30 11:27:00,2020-03-31 12:43:00,"TC-00820_SC-01408_183388_184008","TC-00820","SC-01408","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888765,147.4429862,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,3,0,0,0,0,0,0,26,0,0,0,89,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-03-30 11:34:00,2020-03-31 12:53:00,"TC-00821_SC-01412_183399_184015","TC-00821","SC-01412","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8860257,147.4489232,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,12,0,0,0,61,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-05-04 13:36:00,2020-05-05 09:06:00,"TC-00881_SC-05540_197485_197704","TC-00881","SC-05540","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.888224,147.4347634,28.55800056,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-05-04 13:45:00,2020-05-05 10:00:00,"TC-00882_SC-05544_197500_197812","TC-00882","SC-05544","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888751,147.4429678,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-05-04 13:52:00,2020-05-05 10:06:00,"TC-00883_SC-05548_197509_197821","TC-00883","SC-05548","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.886027,147.4489459,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-06-04 11:25:00,2020-06-05 12:54:00,"TC-04376_SC-05554_210849_211503","TC-04376","SC-05554","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881987,147.434729,47.94599915,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-06-04 11:36:00,2020-06-05 13:07:00,"TC-04378_SC-05546_210871_211519","TC-04378","SC-05546","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8860248,147.4489303,20.58099937,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-07-09 13:50:00,2020-07-10 13:01:00,"TC-04393_SC-05597_223827_224218","TC-04393","SC-05597","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888419,147.4429591,54.17399979,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-07-09 13:18:00,2020-07-10 12:03:00,"TC-04395_SC-05589_223793_224178","TC-04395","SC-05589","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.886624,147.4222217,14,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-08-19 08:45:00,2020-08-20 13:47:00,"TC-04435_SC-05658_237767_238791","TC-04435","SC-05658","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.8865757,147.4222219,41.57400131,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-08-19 08:51:00,2020-08-20 13:59:00,"TC-04436_SC-05619_237779_238812","TC-04436","SC-05619","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881508,147.4347207,5.139999866,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-08-19 08:59:00,2020-08-20 14:09:00,"TC-04437_SC-05623_237793_238817","TC-04437","SC-05623","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888609,147.4429319,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-08-19 09:12:00,2020-08-20 14:18:00,"TC-04438_SC-05627_237804_238829","TC-04438","SC-05627","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8860111,147.4489883,13.86200047,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-09-23 10:36:00,2020-09-24 14:47:00,"TC-04465_SC-05677_251533_252312","TC-04465","SC-05677","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881807,147.4347398,10,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-09-23 10:44:00,2020-09-24 14:57:00,"TC-04477_SC-05673_251547_252318","TC-04477","SC-05673","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.888865,147.4429368,4.800000191,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,1,0,0,0,0,0,0,2,0,0,0,30,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-09-23 10:52:00,2020-09-24 15:04:00,"TC-04478_SC-05669_251562_252326","TC-04478","SC-05669","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8859806,147.4489746,10.4829998,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-10-13 06:46:00,2020-10-14 06:24:00,"TC-04487_SC-05682_258056_258521","TC-04487","SC-05682","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.8865773,147.4222326,24.53800011,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-10-13 06:54:00,2020-10-14 06:57:00,"TC-04488_SC-05678_258057_258527","TC-04488","SC-05678","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8882165,147.4346845,3.914000034,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-10-13 07:12:00,2020-10-14 07:04:00,"TC-04908_SC-05674_258061_258530","TC-04908","SC-05674","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888375,147.4429212,26.11899948,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-11-23 00:00:00,2020-11-24 09:11:00,"TC-04921_SC-05730_NA_277944","TC-04921","SC-05730","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888401,147.4429679,18.26600075,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-11-23 00:00:00,2020-11-24 08:50:00,"TC-04922_SC-05726_NA_277920","TC-04922","SC-05726","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881584,147.4346892,48.05599976,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-11-23 00:00:00,2020-11-24 09:20:00,"TC-04957_SC-05734_NA_277953","TC-04957","SC-05734","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8859898,147.4489418,7.5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-01-20 09:51:00,2021-01-21 08:54:00,"TC-04982_SC-06313_296112_296626","TC-04982","SC-06313","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.8865829,147.4222022,5.861999989,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,19,0,0,0,0,0,0,98,0,0,0,78,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-01-20 10:00:00,2021-01-21 09:02:00,"TC-04983_SC-06317_296125_296635","TC-04983","SC-06317","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881848,147.4347399,4,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,13,0,0,0,0,0,0,6,0,0,0,38,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-01-20 10:10:00,2021-01-21 09:08:00,"TC-04984_SC-06321_296146_296646","TC-04984","SC-06321","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888575,147.4429639,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,8,0,0,0,0,0,0,1,0,0,0,16,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-02-10 08:33:00,2021-02-11 09:01:00,"TC-04997_SC-06320_303332_303933","TC-04997","SC-06320","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8859539,147.4489302,6.165999889,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,1,15,0,0,0,0,0,0,38,0,0,0,53,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-02-10 08:25:00,2021-02-11 09:11:00,"TC-04998_SC-06316_303328_303945","TC-04998","SC-06316","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888664,147.4429666,5.333000183,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,44,0,0,0,0,0,0,7,0,0,0,30,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-03-03 08:33:00,2021-03-04 08:07:00,"TC-05037_SC-06352_310987_311563","TC-05037","SC-06352","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 4","EPSG:4326",-37.8859759,147.4489507,7.356999874,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,5,0,0,0,0,0,0,21,0,0,0,40,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-03-03 08:23:00,2021-03-04 08:13:00,"TC-05038_SC-06348_310981_311565","TC-05038","SC-06348","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 3","EPSG:4326",-37.8888671,147.4429105,5.083000183,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,17,0,0,0,0,0,0,9,0,0,0,62,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-03-03 08:16:00,2021-03-04 07:52:00,"TC-05039_SC-06356_310975_311555","TC-05039","SC-06356","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 2","EPSG:4326",-37.8881284,147.4347529,5.25,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,77,0,0,0,0,0,0,36,0,0,0,496,0,0,0
"Dung Beetle Ecosystem Engineers",,"N","SFS",,2021-04-20 09:15:00,2021-04-21 09:16:00,"TC-05081_SC-06425_329643_330456","TC-05081","SC-06425","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Lindenow_South","Lindenow_South Trap 1","EPSG:4326",-37.8865735,147.4222274,6.75,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
