"region","site_code","site","trap","date_setup","date_collect","verbatimLongitude","verbatimLatitude","coordinate_level","coordinate_source","verbatimCoordinateSystem","gazella","sagittarius","militaris","alexis","viridulus","intermedius","spinipes","rubrus","elphenor","nigriventris","binodis","caffer","pecuarius","africanus","vanderkelleni"
"CQ","CQ3","Rockhampton 2","2",2002-03-25,2002-03-26,"150 22.95 E","23 13.32 S","trap","GPS","degrees decimal minutes",202,1,8,1,0,178,4,33,0,0,0,0,0,0,0
"CQ","CQ3","Rockhampton 2","1",2002-04-23,2002-04-24,"150 22.95 E","23 13.32 S","site","GPS","degrees decimal minutes",88,2,6,0,0,59,2,9,0,0,0,0,0,0,0
"CQ","CQ3","Rockhampton 2","2",2002-04-23,2002-04-24,"150 22.95 E","23 13.32 S","trap","GPS","degrees decimal minutes",29,1,4,0,0,143,0,2,0,0,0,0,0,0,0
"CQ","CQ3","Rockhampton 2","1",2002-05-24,2002-05-25,"150 22.95 E","23 13.32 S","site","GPS","degrees decimal minutes",19,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"CQ","CQ3","Rockhampton 2","2",2002-05-24,2002-05-25,"150 22.95 E","23 13.32 S","trap","GPS","degrees decimal minutes",12,0,1,1,0,62,0,4,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2001-04-24,2001-04-25,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",2,1,1,0,0,188,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2001-04-24,2001-04-25,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",1,3,3,0,0,54,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2001-06-10,2001-06-11,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",2,20,2,0,0,28,1,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2001-06-10,2001-06-11,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",8,36,23,0,0,108,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2001-06-23,2001-06-24,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",1,2,0,0,0,8,1,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2001-06-23,2001-06-24,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",2,2,2,0,0,2,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2001-08-05,2001-08-06,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",1,13,2,0,0,5,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2001-08-05,2001-08-06,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",0,13,2,0,0,8,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2001-11-20,2001-11-21,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",12,2,3,0,0,16,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2001-11-20,2001-11-21,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",6,1,39,0,0,18,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2001-12-20,2001-12-21,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",8,5,2,0,0,35,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2001-12-20,2001-12-21,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",22,33,8,0,0,89,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2002-01-21,2002-01-22,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",8,33,4,0,0,191,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2002-01-21,2002-01-22,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",30,146,84,0,0,441,1,1,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2002-02-20,2002-02-21,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",29,116,10,0,0,328,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2002-02-20,2002-02-21,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",136,274,125,0,2,176,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2002-04-15,2002-04-16,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",8,11,0,0,0,42,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2002-04-15,2002-04-16,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",14,294,11,0,0,128,5,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","1",2002-05-25,2002-05-26,"148 51.14 E","21 14.57 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"CQ","CQ28","Mackay","2",2002-05-25,2002-05-26,"148 51.14 E","21 14.57 S","site","GPS","degrees decimal minutes",0,0,1,0,0,15,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-03-04,2001-03-05,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",8,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-03-04,2001-03-05,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-04-01,2001-04-02,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-04-01,2001-04-02,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-05-05,2001-05-06,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-05-05,2001-05-06,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",3,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-06-02,2001-06-03,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-06-02,2001-06-03,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-07-07,2001-07-08,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-07-07,2001-07-08,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-08-08,2001-08-09,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-08-08,2001-08-09,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-09-06,2001-09-07,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-09-06,2001-09-07,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-10-15,2001-10-16,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-10-15,2001-10-16,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-11-14,2001-11-15,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-11-14,2001-11-15,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2001-12-12,2001-12-13,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2001-12-12,2001-12-13,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2002-01-16,2002-01-17,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",269,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2002-01-16,2002-01-17,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","1",2002-02-17,2002-02-18,"143 8.630 E","21 25.180 S","trap","GPS","degrees decimal minutes",90,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ6","Richmond 1","2",2002-02-17,2002-02-18,"143 7.910 E","21 25.720 S","trap","GPS","degrees decimal minutes",51,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2001-02-14,2001-02-15,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",66,0,17,1,0,67,4,23,0,0,0,0,0,8,0
"SQ","SQ10","Chinchilla","2",2001-02-14,2001-02-15,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",73,0,9,0,0,91,0,6,0,0,0,0,0,10,0
"SQ","SQ10","Chinchilla","1",2001-03-15,2001-03-16,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",426,0,32,80,0,121,1,3,0,0,0,0,0,1,0
"SQ","SQ10","Chinchilla","2",2001-03-15,2001-03-16,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",331,0,1,3,1,3,0,0,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2001-04-15,2001-04-16,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",313,0,2,0,0,44,2,18,0,0,0,0,0,1,0
"SQ","SQ10","Chinchilla","2",2001-04-15,2001-04-16,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",200,0,6,2,0,141,6,110,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2001-05-15,2001-05-16,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",11,0,0,5,0,7,0,0,0,0,0,0,0,1,0
"SQ","SQ10","Chinchilla","2",2001-05-15,2001-05-16,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",66,0,0,5,0,24,0,8,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2001-07-15,2001-07-16,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",0,0,2,0,0,3,0,1,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","2",2001-07-15,2001-07-16,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2001-08-13,2001-08-14,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","2",2001-08-13,2001-08-14,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2001-09-10,2001-09-11,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","2",2001-09-10,2001-09-11,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2001-10-08,2001-10-09,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",4,0,3,6,1,125,27,280,0,0,0,0,0,6,0
"SQ","SQ10","Chinchilla","2",2001-10-08,2001-10-09,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",2,0,0,8,1,61,0,42,0,0,0,0,0,7,0
"SQ","SQ10","Chinchilla","1",2001-11-09,2001-11-10,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",339,0,16,23,7,208,0,92,0,0,0,0,0,10,0
"SQ","SQ10","Chinchilla","2",2001-11-09,2001-11-10,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",257,0,4,29,0,95,0,54,0,0,0,0,0,6,0
"SQ","SQ10","Chinchilla","1",2001-12-08,2001-12-09,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",43,0,4,21,1,10,0,3,0,0,0,0,0,5,0
"SQ","SQ10","Chinchilla","2",2001-12-08,2001-12-09,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",27,0,0,1,0,6,0,6,0,0,0,0,0,6,0
"SQ","SQ10","Chinchilla","1",2002-01-10,2002-01-11,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",148,0,0,7,0,2,1,34,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","2",2002-01-10,2002-01-11,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",55,0,10,2,0,28,0,13,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2002-02-06,2002-02-07,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",32,0,2,0,0,3,0,1,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","2",2002-02-06,2002-02-07,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",91,0,3,1,0,8,0,2,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2002-03-07,2002-03-08,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",425,0,7,3,0,13,0,0,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","2",2002-03-07,2002-03-08,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",308,0,0,0,0,2,0,2,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","1",2002-04-01,2002-04-02,"150 43 47.0 E","26 40 03.0 S","trap","GPS","degrees minutes seconds",246,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ10","Chinchilla","2",2002-04-01,2002-04-02,"150 43 58.0 E","26 39 14.0 S","trap","GPS","degrees minutes seconds",437,0,0,6,2,1,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-02-28,2001-03-01,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",9,0,0,1,0,6,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","2",2001-02-28,2001-03-01,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",2,0,0,0,1,49,0,0,0,0,1,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-03-28,2001-03-29,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",39,0,10,1,1,85,0,0,0,0,2,0,0,0,0
"SQ","SQ4","Crows Nest","2",2001-03-28,2001-03-29,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",30,0,21,0,1,62,0,0,0,0,1,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-04-28,2001-04-29,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",110,0,35,0,1,259,0,0,0,0,2,0,0,0,0
"SQ","SQ4","Crows Nest","2",2001-04-28,2001-04-29,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",5,0,1,0,0,35,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-05-28,2001-05-29,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
"SQ","SQ4","Crows Nest","2",2001-05-28,2001-05-29,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-06-28,2001-06-29,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","2",2001-06-28,2001-06-29,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-07-28,2001-07-29,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","2",2001-07-28,2001-07-29,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-08-28,2001-08-29,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","2",2001-08-28,2001-08-29,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-09-28,2001-09-29,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",0,0,2,0,0,7,0,0,0,0,0,0,0,1,0
"SQ","SQ4","Crows Nest","1",2001-10-30,2001-10-31,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",10,0,0,0,0,40,0,0,0,0,2,0,1,0,0
"SQ","SQ4","Crows Nest","2",2001-10-30,2001-10-31,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",15,0,5,1,0,3,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2001-11-30,2001-12-01,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",34,0,3,0,0,8,0,0,0,16,2,0,1,0,0
"SQ","SQ4","Crows Nest","2",2001-11-30,2001-12-01,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",5,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"SQ","SQ4","Crows Nest","1",2002-03-27,2002-03-28,"152 06 07.0 E","27 10 51.0 S","trap","GPS","degrees minutes seconds",61,0,8,0,1,159,2,13,0,0,0,0,0,2,0
"SQ","SQ4","Crows Nest","2",2002-03-27,2002-03-28,"152 06 03.0 E","27 09 45.0 S","trap","GPS","degrees minutes seconds",9,0,1,0,0,80,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-04-04,2001-04-05,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-04-04,2001-04-05,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-05-12,2001-05-13,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-05-12,2001-05-13,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-06-12,2001-06-13,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-06-12,2001-06-13,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-07-12,2001-07-13,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-07-12,2001-07-13,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-08-12,2001-08-13,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-08-12,2001-08-13,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-09-12,2001-09-13,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-09-12,2001-09-13,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-10-12,2001-10-13,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-10-12,2001-10-13,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2001-11-19,2001-11-20,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2001-11-19,2001-11-20,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",3,0,0,0,0,2,0,0,0,2,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2002-01-17,2002-01-18,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",17,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","2",2002-01-17,2002-01-18,"153 13 27.0 E","28 9 21.0 S","trap","GPS","degrees minutes seconds",14,0,1,0,0,5,0,0,0,2,0,0,0,0,0
"SEQ","SEQ9","Numinbah Valley","1",2002-02-28,2002-03-01,"153 13 8.0 E","28 9 19.0 S","trap","GPS","degrees minutes seconds",3,0,0,0,0,0,0,0,0,5,0,0,0,0,0
